case_id,set_id,author_ids,author_names,train,test,val
2,73,"[979, 1057]","John Kendrick Bangs,Fergus Hume","[24130, 55404, 55511, 35374, 28069, 30853, 23474, 34465, 19069, 26063, 41071, 55831, 33623, 6995, 8377, 36346, 56177, 18207, 34835, 56241, 4930, 24769, 55960, 39682, 2618, 3169, 35302, 55311]","[18881, 4223, 4946, 3324, 33432, 3162, 55305, 55510]","[20559, 2868, 55783, 39871]"
2,74,"[1057, 979]","Fergus Hume,John Kendrick Bangs","[4946, 24130, 55960, 55831, 55305, 24769, 56241, 34835, 35374, 39682, 56177, 2618, 55783, 35302, 34465, 8377, 20559, 55311, 55510, 19069, 30853, 18207, 33623, 41071, 6995, 3162, 18881, 23474]","[39871, 33432, 36346, 55404, 2868, 55511, 4930, 3169]","[3324, 4223, 28069, 26063]"
2,75,"[2957, 8949]","Mary Elizabeth Braddon,James Grant","[64254, 68294, 54921, 11720, 68789, 65080, 9362, 68790, 48020, 48021, 67237, 17801, 54919, 9052, 67228, 8954, 55528, 35485, 41374, 65294, 9475, 54593, 9377, 55179, 65415, 68040, 50676, 64836]","[9189, 54918, 54920, 26238, 55527, 50037, 65393, 57405]","[65932, 34542, 54247, 68293]"
2,76,"[365, 98]","Henry Rider Haggard,Wilkie Collins","[888, 1630, 7893, 1975, 5746, 6769, 2721, 1586, 2857, 1627, 1690, 1368, 3606, 2841, 1917, 2166, 1625, 5174, 2769, 7891, 1438, 2722, 5228, 7894, 9780, 155, 1587, 59422]","[3155, 5745, 711, 1895, 583, 1622, 1711, 4605]","[1848, 170, 43092, 8184]"
2,77,"[30, 98]","H.G. Wells,Wilkie Collins","[775, 12163, 35, 155, 170, 1627, 7891, 1895, 159, 1264, 7893, 5230, 1975, 35338, 3606, 888, 4605, 1587, 39162, 7308, 1438, 1630, 1047, 66409, 1059, 34962, 1622, 524]","[780, 1586, 718, 1917, 36, 583, 35920, 43092]","[1013, 1625, 14060, 7894]"
2,78,"[73, 1177]","Frances Hodgson Burnett,Mrs Henry Wood","[25725, 459, 36106, 16798, 37332, 39693, 113, 58701, 2514, 9192, 34587, 17226, 58774, 57875, 39377, 9487, 384, 58582, 39692, 15651, 6491, 50471, 58431, 137, 506, 3322, 1550, 38832]","[40418, 58288, 15651, 58086, 5302, 146, 25810, 58046]","[479, 42200, 15627, 460]"
2,79,"[8949, 120]","James Grant,Jack London","[21971, 65393, 1074, 68294, 215, 67228, 68790, 1075, 65932, 68789, 65415, 1160, 2152, 21970, 746, 54920, 64836, 54919, 55528, 54921, 1161, 2377, 6455, 1162, 68293, 910, 54918, 310]","[1449, 65294, 65080, 5737, 1164, 55527, 55179, 1056]","[64254, 2416, 1163, 54593]"
2,80,"[102, 53]","Louisa May Alcott,Mark Twain","[26041, 514, 93, 102, 3795, 4770, 54212, 40683, 3179, 60900, 3178, 1837, 2786, 1044, 36221, 8694, 119, 3190, 3180, 2787, 40682, 8188, 3189, 28203, 1086, 57321, 74, 76]","[5830, 8525, 2726, 86, 2804, 91, 3499, 61522]","[8677, 2874, 3174, 2788]"
2,81,"[593, 102]","Bret Harte,Louisa May Alcott","[8677, 54212, 2286, 36336, 2788, 2635, 2711, 12419, 36221, 2277, 26041, 2794, 5830, 2787, 57321, 2193, 2804, 40683, 2858, 3499, 2695, 40682, 2280, 2712, 8694, 2786, 2793, 2185]","[8188, 514, 2310, 2726, 2723, 2279, 28203, 2178]","[4770, 2867, 3795, 2180]"
2,82,"[102, 73]","Louisa May Alcott,Frances Hodgson Burnett","[1550, 2804, 459, 5830, 25810, 3795, 514, 6491, 3499, 54212, 2787, 479, 146, 15651, 28203, 8677, 15651, 25725, 40683, 8188, 36221, 137, 4770, 2786, 37332, 50471, 384, 17226]","[8694, 5302, 113, 2788, 40682, 2726, 460, 9487]","[26041, 506, 2514, 57321]"
2,83,"[30, 1177]","H.G. Wells,Mrs Henry Wood","[58288, 159, 34587, 16798, 15627, 58086, 36106, 14060, 66409, 1264, 9192, 1013, 35338, 718, 524, 1047, 3322, 57875, 58431, 40418, 42200, 7308, 58582, 34962, 35920, 12163, 39693, 39162]","[1059, 775, 58046, 58701, 39692, 39377, 35, 780]","[58774, 5230, 36, 38832]"
2,84,"[2957, 53]","Mary Elizabeth Braddon,Mark Twain","[8954, 86, 2874, 48020, 1086, 50037, 3174, 41374, 61522, 1837, 57405, 102, 9189, 3180, 91, 54247, 9052, 3190, 9377, 50676, 3179, 9475, 119, 76, 68040, 35485, 1044, 34542]","[48021, 17801, 74, 60900, 11720, 9362, 93, 8525]","[3189, 3178, 67237, 26238]"
2,85,"[28, 1057]","Nathaniel Hawthorne,Fergus Hume","[34835, 30376, 77, 19069, 7085, 9256, 55311, 55404, 55831, 9251, 24769, 23474, 7119, 25344, 7183, 2181, 2868, 976, 56177, 55510, 7372, 4946, 9258, 9247, 26063, 55783, 2081, 56241]","[41071, 4223, 55305, 9257, 64944, 9237, 55960, 1926]","[32242, 36346, 2182, 55511]"
2,86,"[30, 8949]","H.G. Wells,James Grant","[54593, 68790, 5230, 65294, 55179, 68789, 780, 12163, 67228, 64254, 54918, 1047, 68294, 55528, 35, 524, 65415, 775, 34962, 718, 68293, 1059, 66409, 64836, 39162, 65080, 36, 1264]","[35920, 159, 14060, 65932, 7308, 54920, 54919, 54921]","[55527, 1013, 35338, 65393]"
2,87,"[53, 963]","Mark Twain,Margaret Oliphant","[61522, 8525, 59918, 60018, 3178, 28629, 48199, 53744, 3180, 93, 48197, 119, 41286, 86, 1044, 3174, 76, 52060, 1086, 10052, 59759, 28006, 3190, 55155, 11521, 3189, 3179, 52756]","[54841, 66376, 60900, 2874, 102, 29890, 65935, 74]","[63902, 91, 1837, 53583]"
2,88,"[53, 1321]","Mark Twain,Marie Corelli","[59780, 3831, 119, 76, 4653, 42332, 1044, 61522, 3178, 66320, 5079, 5114, 4285, 86, 3190, 6921, 74, 60900, 3189, 1837, 4251, 67113, 2874, 5165, 1086, 102, 4360, 68771]","[91, 64152, 3823, 53097, 61716, 3179, 8525, 93]","[18449, 3174, 3180, 4394]"
2,89,"[69, 365]","Arthur Conan Doyle,Henry Rider Haggard","[244, 5228, 9780, 2348, 5148, 1690, 2166, 356, 13152, 1368, 711, 2343, 2345, 9504, 2857, 1711, 2769, 2845, 1661, 2722, 2344, 8394, 2347, 1848, 5746, 5745, 423, 8184]","[38443, 1644, 5174, 11247, 59422, 2350, 2721, 6769]","[2841, 2349, 3155, 537]"
2,90,"[1177, 1321]","Mrs Henry Wood,Marie Corelli","[3831, 59780, 15627, 18449, 68771, 3322, 58701, 38832, 4251, 58431, 57875, 3823, 39693, 34587, 58086, 58582, 5079, 53097, 58288, 39377, 4360, 67113, 61716, 58774, 42200, 42332, 4653, 4394]","[64152, 16798, 6921, 36106, 66320, 40418, 39692, 5165]","[9192, 58046, 5114, 4285]"
2,91,"[1177, 102]","Mrs Henry Wood,Louisa May Alcott","[57875, 9192, 2788, 58288, 40682, 3795, 2804, 58774, 16798, 4770, 39377, 514, 3322, 58086, 3499, 58046, 15627, 54212, 26041, 2787, 36106, 8677, 58431, 2786, 57321, 34587, 36221, 38832]","[28203, 8694, 40418, 5830, 39692, 40683, 42200, 58701]","[8188, 2726, 39693, 58582]"
2,92,"[979, 365]","John Kendrick Bangs,Henry Rider Haggard","[4930, 6769, 2618, 8377, 35374, 3169, 1368, 18881, 2722, 1848, 33432, 2721, 5746, 3324, 59422, 35302, 39682, 20559, 5745, 3155, 2841, 5228, 39871, 3162, 5174, 711, 34465, 1690]","[1711, 2166, 28069, 2857, 6995, 8184, 30853, 18207]","[9780, 33623, 24130, 2769]"
2,93,"[53, 963]","Mark Twain,Margaret Oliphant","[3179, 59759, 59918, 48199, 48197, 3189, 53583, 86, 1086, 3180, 76, 41286, 93, 91, 65935, 54841, 53744, 1044, 52756, 29890, 1837, 52060, 102, 66376, 3190, 8525, 60018, 61522]","[3178, 55155, 63902, 28629, 60900, 3174, 74, 28006]","[11521, 2874, 119, 10052]"
2,94,"[30, 73]","H.G. Wells,Frances Hodgson Burnett","[50471, 35920, 12163, 2514, 113, 524, 15651, 39162, 1550, 780, 15651, 506, 775, 14060, 36, 1264, 5302, 37332, 9487, 66409, 34962, 25810, 459, 7308, 35, 1013, 146, 6491]","[1047, 1059, 5230, 384, 718, 460, 17226, 137]","[35338, 479, 25725, 159]"
2,95,"[8949, 73]","James Grant,Frances Hodgson Burnett","[65415, 55528, 54921, 15651, 459, 384, 50471, 113, 37332, 67228, 137, 146, 1550, 25810, 64836, 68790, 17226, 460, 65932, 68789, 25725, 65294, 54918, 54919, 65080, 506, 55179, 65393]","[68293, 9487, 5302, 54920, 55527, 479, 6491, 54593]","[2514, 68294, 15651, 64254]"
2,96,"[120, 1177]","Jack London,Mrs Henry Wood","[9192, 39693, 16798, 58582, 34587, 58288, 39692, 58046, 1162, 1449, 1161, 215, 2377, 2416, 1074, 1056, 36106, 3322, 2152, 15627, 1160, 40418, 21970, 38832, 57875, 1164, 310, 1163]","[910, 58086, 6455, 5737, 42200, 58701, 746, 39377]","[58431, 1075, 21971, 58774]"
2,97,"[102, 98]","Louisa May Alcott,Wilkie Collins","[1895, 7894, 1917, 5830, 2787, 8694, 1438, 3795, 1627, 54212, 28203, 2726, 2786, 170, 888, 26041, 7891, 8677, 1630, 155, 4770, 4605, 2788, 1975, 43092, 2804, 36221, 583]","[514, 7893, 1586, 40683, 57321, 1622, 3499, 1625]","[8188, 40682, 1587, 3606]"
2,98,"[102, 593]","Louisa May Alcott,Bret Harte","[2178, 40683, 8677, 2726, 3795, 2286, 2787, 2711, 2712, 36336, 2279, 54212, 2793, 2804, 2310, 5830, 2635, 2723, 2788, 26041, 2277, 2858, 2695, 514, 4770, 8188, 2280, 3499]","[2867, 28203, 2185, 2180, 2786, 57321, 2193, 8694]","[40682, 12419, 36221, 2794]"
2,99,"[365, 102]","Henry Rider Haggard,Louisa May Alcott","[2769, 2788, 2722, 54212, 8677, 59422, 40683, 1368, 5745, 9780, 711, 2804, 1711, 5228, 8184, 2841, 5830, 6769, 1690, 514, 2786, 3795, 28203, 2726, 8694, 57321, 2857, 3499]","[5174, 40682, 5746, 26041, 2721, 2166, 8188, 2787]","[36221, 1848, 4770, 3155]"
2,100,"[365, 324]","Henry Rider Haggard,Anthony Trollope","[619, 2722, 9780, 2860, 1711, 5174, 2721, 30100, 2841, 58558, 5140, 711, 25579, 1848, 3166, 5746, 5745, 18640, 19500, 3155, 4599, 1368, 24103, 2166, 3409, 5231, 3045, 2857]","[23000, 59422, 6769, 1690, 7381, 33500, 2769, 5897]","[2158, 8184, 5228, 18000]"
4,1,"[69, 120, 28, 98]","Arthur Conan Doyle,Jack London,Nathaniel Hawthorne,Wilkie Collins","[2349, 1895, 1160, 9237, 21971, 537, 4605, 170, 888, 9257, 2350, 7085, 1163, 9258, 25344, 1661, 7119, 2348, 2416, 244, 32242, 2344, 9251, 215, 1926, 77, 1164, 746, 9504, 2181, 1975, 2081, 30376, 2343, 1587, 1917, 155, 583, 310, 8394, 2345, 2377, 13152, 1161, 7372, 1627, 7894, 7891, 5148, 6455, 5737, 1056, 7893, 1586, 1075, 423, 910]","[976, 38443, 64944, 1449, 1438, 21970, 1074, 9256, 2347, 3606, 9247, 1162, 1630, 2845, 1644, 1622]","[1625, 43092, 356, 2152, 2182, 7183, 11247]"
4,2,"[98, 979, 1321, 963]","Wilkie Collins,John Kendrick Bangs,Marie Corelli,Margaret Oliphant","[66376, 1975, 55155, 4653, 24130, 7893, 28629, 1895, 18881, 10052, 65935, 3823, 59918, 4930, 6995, 4360, 4394, 28006, 64152, 3324, 1622, 39871, 18449, 1586, 583, 7891, 2618, 63902, 53097, 54841, 4251, 52756, 61716, 3162, 41286, 53583, 1625, 35374, 33432, 30853, 4605, 59780, 5165, 52060, 155, 33623, 1630, 18207, 3831, 888, 34465, 43092, 53744, 5079, 3606, 67113, 11521]","[1438, 42332, 60018, 170, 5114, 3169, 1917, 48197, 4285, 8377, 59759, 39682, 20559, 7894, 6921, 48199]","[1587, 1627, 29890, 28069, 35302, 68771, 66320]"
4,3,"[324, 593, 260, 2957]","Anthony Trollope,Bret Harte,Oliver Optic,Mary Elizabeth Braddon","[24866, 2185, 2193, 15920, 24775, 5231, 8954, 2310, 2860, 25579, 2695, 65552, 2867, 4599, 41374, 11720, 15540, 2158, 24252, 23351, 12419, 2712, 50037, 34542, 3166, 9475, 2279, 2286, 14595, 23000, 54247, 9052, 2711, 21901, 48021, 68040, 52978, 484, 18579, 24631, 18000, 35485, 24103, 2793, 3045, 50676, 44950, 48020, 18640, 2277, 7381, 9362, 5897, 2723, 19500, 9189, 36336]","[67237, 24124, 57405, 17801, 33500, 26653, 2635, 2858, 24554, 30100, 18264, 26238, 2180, 2280, 3409, 5140]","[9377, 2794, 23758, 18678, 619, 2178, 58558]"
4,4,"[98, 1321, 120, 102]","Wilkie Collins,Marie Corelli,Jack London,Louisa May Alcott","[21970, 1160, 1627, 5165, 40682, 514, 7893, 2416, 1074, 1586, 170, 1917, 1163, 1161, 4285, 5737, 8677, 155, 42332, 5830, 746, 1438, 215, 57321, 2786, 61716, 8188, 4360, 6455, 2787, 2804, 3823, 43092, 53097, 1895, 2152, 26041, 3831, 7891, 40683, 5079, 68771, 7894, 4653, 18449, 5114, 4770, 4605, 59780, 3499, 3606, 67113, 3795, 1162, 2377, 583, 910]","[2726, 6921, 4251, 1630, 1622, 1449, 4394, 1075, 1975, 64152, 888, 21971, 2788, 36221, 1056, 8694]","[28203, 1625, 54212, 1164, 310, 66320, 1587]"
4,5,"[979, 28, 260, 102]","John Kendrick Bangs,Nathaniel Hawthorne,Oliver Optic,Louisa May Alcott","[8377, 14595, 20559, 36221, 2081, 44950, 24124, 18207, 7183, 24866, 2618, 40683, 40682, 30853, 28069, 23758, 2787, 34465, 2726, 65552, 18579, 77, 23351, 15920, 2182, 3162, 976, 25344, 8694, 7085, 2788, 18264, 9251, 9237, 39682, 2181, 6995, 8188, 8677, 3795, 32242, 35374, 24775, 9257, 54212, 24631, 3324, 2786, 26041, 4930, 7119, 39871, 57321, 24130, 9258, 26653, 21901]","[7372, 35302, 64944, 52978, 3499, 2804, 28203, 1926, 3169, 33432, 30376, 484, 33623, 5830, 15540, 18678]","[18881, 9247, 514, 24554, 4770, 9256, 24252]"
4,6,"[8949, 1057, 1177, 1321]","James Grant,Fergus Hume,Mrs Henry Wood,Marie Corelli","[58582, 55528, 5165, 68293, 42200, 65294, 55527, 5114, 54919, 66320, 54918, 64152, 4653, 23474, 58701, 58288, 3823, 6921, 65080, 34587, 64254, 40418, 34835, 56177, 55311, 26063, 15627, 42332, 53097, 16798, 38832, 55510, 54921, 2868, 4285, 5079, 68789, 3831, 39693, 18449, 55511, 68294, 55960, 55831, 56241, 55783, 39692, 55179, 4223, 68790, 24769, 65415, 59780, 39377, 58774, 58431, 61716]","[65393, 4251, 4394, 36346, 57875, 67113, 64836, 36106, 55404, 54593, 4946, 41071, 4360, 9192, 58086, 65932]","[3322, 55305, 68771, 58046, 19069, 67228, 54920]"
4,7,"[73, 69, 53, 1177]","Frances Hodgson Burnett,Arthur Conan Doyle,Mark Twain,Mrs Henry Wood","[2343, 58701, 58774, 42200, 2874, 38832, 102, 17226, 1044, 39693, 11247, 479, 2347, 3178, 15627, 244, 25725, 146, 39377, 38443, 3180, 1086, 91, 2344, 6491, 34587, 36106, 93, 506, 2514, 1661, 58431, 137, 58288, 58582, 1644, 40418, 2350, 2345, 15651, 58086, 384, 86, 15651, 25810, 3189, 5302, 3179, 8394, 9504, 76, 50471, 5148, 3174, 3190, 356, 57875]","[37332, 2348, 8525, 2845, 423, 39692, 16798, 1550, 459, 9192, 3322, 113, 119, 61522, 537, 60900]","[2349, 1837, 74, 58046, 9487, 460, 13152]"
4,8,"[324, 125, 8949, 98]","Anthony Trollope,Joseph Conrad,James Grant,Wilkie Collins","[974, 68789, 64836, 6378, 2158, 1975, 25579, 68294, 3166, 18640, 5231, 5658, 30100, 1630, 65932, 1438, 55179, 7894, 43092, 3606, 3409, 64254, 55528, 219, 18000, 720, 638, 1083, 7381, 2480, 5897, 1622, 525, 65393, 5140, 17731, 1586, 170, 1895, 495, 7893, 888, 54919, 1055, 7891, 2021, 3045, 67228, 68790, 1625, 527, 54921, 65294, 54918, 4599, 2860, 220]","[65415, 1058, 493, 1917, 23000, 65080, 1627, 4605, 451, 1142, 24103, 54920, 19500, 155, 68293, 619]","[66156, 1587, 55527, 33500, 54593, 583, 58558]"
4,9,"[69, 979, 324, 98]","Arthur Conan Doyle,John Kendrick Bangs,Anthony Trollope,Wilkie Collins","[24130, 5148, 20559, 18000, 8394, 1622, 1661, 4599, 3324, 24103, 888, 2347, 2344, 423, 58558, 39871, 4930, 1630, 2343, 35374, 30100, 1587, 39682, 33432, 7894, 1438, 583, 3166, 13152, 2345, 1975, 5897, 34465, 19500, 2860, 8377, 18881, 25579, 18640, 1625, 2158, 2350, 33500, 4605, 11247, 1644, 1917, 170, 38443, 3045, 35302, 28069, 43092, 2618, 1627, 537, 5231]","[2845, 7381, 155, 3162, 9504, 2348, 7893, 3169, 3606, 18207, 3409, 6995, 2349, 1895, 5140, 23000]","[356, 33623, 30853, 7891, 1586, 244, 619]"
4,10,"[2957, 979, 365, 30]","Mary Elizabeth Braddon,John Kendrick Bangs,Henry Rider Haggard,H.G. Wells","[7308, 780, 524, 66409, 67237, 33623, 8377, 3162, 3155, 6995, 2166, 35, 9189, 18881, 1368, 2769, 57405, 1047, 3324, 36, 1690, 39871, 1059, 9475, 24130, 5174, 5230, 50037, 34962, 35485, 1711, 775, 39682, 35338, 34465, 54247, 20559, 9052, 4930, 3169, 11720, 2841, 59422, 8184, 1848, 17801, 12163, 50676, 34542, 1264, 6769, 711, 48020, 2721, 1013, 9362, 18207]","[30853, 2722, 159, 39162, 35302, 5746, 8954, 9377, 33432, 9780, 41374, 2857, 35920, 14060, 68040, 28069]","[718, 5745, 48021, 35374, 2618, 5228, 26238]"
4,11,"[963, 120, 324, 73]","Margaret Oliphant,Jack London,Anthony Trollope,Frances Hodgson Burnett","[19500, 53744, 1161, 25579, 5140, 48199, 1164, 7381, 4599, 1160, 48197, 11521, 746, 1056, 23000, 28006, 37332, 1449, 1550, 15651, 18640, 55155, 1074, 58558, 29890, 5302, 5737, 1075, 33500, 215, 52756, 54841, 2158, 59918, 2377, 53583, 6491, 18000, 619, 2514, 910, 15651, 3045, 25725, 146, 10052, 2152, 5231, 1163, 50471, 28629, 479, 25810, 2860, 137, 60018, 384]","[65935, 30100, 63902, 5897, 6455, 1162, 3166, 17226, 113, 2416, 21970, 59759, 52060, 3409, 460, 459]","[506, 9487, 310, 41286, 24103, 66376, 21971]"
4,12,"[1057, 69, 30, 8949]","Fergus Hume,Arthur Conan Doyle,H.G. Wells,James Grant","[54921, 9504, 5148, 423, 66409, 1644, 55960, 65080, 67228, 1264, 780, 64836, 65393, 244, 54919, 55305, 12163, 2868, 56177, 36, 55510, 2344, 35338, 35, 34962, 23474, 54593, 26063, 55404, 8394, 1059, 2348, 1047, 7308, 68294, 2845, 55831, 54918, 65415, 2350, 41071, 34835, 5230, 38443, 4223, 537, 4946, 65294, 13152, 36346, 64254, 14060, 65932, 718, 2345, 55528, 55311]","[1013, 55527, 11247, 2343, 68293, 68789, 24769, 775, 2347, 19069, 35920, 2349, 55783, 56241, 159, 54920]","[356, 1661, 55179, 39162, 55511, 524, 68790]"
4,13,"[53, 365, 963, 979]","Mark Twain,Henry Rider Haggard,Margaret Oliphant,John Kendrick Bangs","[119, 3178, 5746, 1086, 2166, 76, 28629, 2857, 39871, 3174, 2722, 9780, 11521, 39682, 1690, 33623, 54841, 35374, 52060, 53583, 28069, 30853, 6769, 60018, 3190, 2618, 20559, 4930, 2841, 1044, 41286, 3324, 66376, 5228, 86, 18207, 63902, 59422, 2721, 60900, 3155, 53744, 18881, 52756, 6995, 91, 1848, 59759, 93, 74, 59918, 102, 711, 55155, 3169, 3189, 10052]","[2874, 1368, 35302, 8525, 34465, 28006, 5745, 3180, 29890, 1837, 24130, 33432, 8184, 5174, 65935, 48199]","[3179, 48197, 61522, 3162, 2769, 1711, 8377]"
4,14,"[324, 2957, 260, 69]","Anthony Trollope,Mary Elizabeth Braddon,Oliver Optic,Arthur Conan Doyle","[2345, 23000, 423, 17801, 48021, 24252, 2348, 26653, 24775, 11247, 44950, 2343, 41374, 537, 26238, 9504, 2344, 50676, 57405, 9052, 21901, 18640, 9475, 48020, 58558, 25579, 7381, 18678, 18000, 619, 356, 24124, 19500, 2158, 3409, 67237, 9377, 24103, 244, 52978, 8954, 15920, 2845, 65552, 34542, 2349, 24554, 15540, 5148, 3166, 3045, 50037, 8394, 1644, 18579, 14595, 33500]","[13152, 30100, 4599, 24631, 38443, 11720, 23758, 23351, 484, 35485, 2350, 2347, 9189, 5231, 5140, 54247]","[5897, 18264, 24866, 9362, 68040, 1661, 2860]"
4,15,"[963, 69, 28, 979]","Margaret Oliphant,Arthur Conan Doyle,Nathaniel Hawthorne,John Kendrick Bangs","[28629, 10052, 2182, 55155, 35302, 2349, 356, 9504, 39871, 2181, 54841, 7372, 2347, 18881, 244, 63902, 2345, 34465, 2348, 24130, 28006, 1644, 8394, 1926, 41286, 59918, 4930, 5148, 65935, 29890, 9258, 52756, 20559, 33623, 3324, 48199, 18207, 7119, 2618, 9256, 30376, 52060, 66376, 2343, 2845, 1661, 8377, 2081, 9257, 9251, 537, 6995, 9247, 7183, 30853, 9237, 38443]","[11247, 976, 32242, 53744, 11521, 2344, 3162, 423, 77, 28069, 59759, 33432, 2350, 7085, 60018, 3169]","[13152, 25344, 48197, 64944, 35374, 53583, 39682]"
4,16,"[125, 963, 2957, 8949]","Joseph Conrad,Margaret Oliphant,Mary Elizabeth Braddon,James Grant","[17801, 59759, 8954, 67228, 65935, 1058, 54920, 59918, 9189, 54919, 55527, 68293, 17731, 1083, 54593, 220, 57405, 54247, 48199, 1142, 638, 52756, 26238, 9475, 60018, 52060, 9362, 5658, 50037, 65294, 50676, 495, 34542, 54921, 41286, 11521, 48197, 54841, 28629, 64836, 66376, 66156, 67237, 53583, 451, 68040, 527, 2021, 2480, 54918, 63902, 1055, 64254, 9052, 68789, 55528, 65393]","[41374, 55155, 68790, 9377, 65932, 493, 48020, 48021, 28006, 55179, 525, 219, 10052, 29890, 68294, 6378]","[11720, 974, 53744, 65415, 35485, 65080, 720]"
4,17,"[1177, 73, 260, 1057]","Mrs Henry Wood,Frances Hodgson Burnett,Oliver Optic,Fergus Hume","[65552, 55311, 41071, 58774, 21901, 42200, 24554, 37332, 137, 39692, 479, 15651, 460, 36346, 24769, 15920, 484, 15540, 18264, 25810, 5302, 2514, 55783, 24631, 24866, 26653, 34587, 55305, 9192, 18678, 384, 18579, 15627, 26063, 58086, 14595, 55404, 58288, 36106, 58431, 39377, 56241, 58046, 55510, 2868, 15651, 55511, 1550, 459, 24252, 506, 40418, 44950, 57875, 6491, 55960, 23474]","[50471, 52978, 23758, 34835, 38832, 146, 55831, 4223, 16798, 9487, 24775, 4946, 58582, 25725, 24124, 39693]","[3322, 19069, 56177, 58701, 17226, 23351, 113]"
4,18,"[30, 365, 125, 1057]","H.G. Wells,Henry Rider Haggard,Joseph Conrad,Fergus Hume","[720, 55511, 55404, 6378, 66156, 1059, 2021, 55831, 775, 1264, 55960, 12163, 35, 219, 1368, 34962, 718, 1055, 451, 59422, 8184, 527, 4946, 23474, 6769, 493, 2166, 5174, 35338, 1083, 2769, 1047, 525, 7308, 5746, 711, 19069, 26063, 55311, 5745, 1013, 2721, 2868, 55783, 5658, 1711, 36346, 1690, 39162, 1058, 56177, 55510, 66409, 974, 4223, 3155, 36]","[14060, 56241, 5228, 24769, 159, 1848, 17731, 5230, 638, 2480, 2722, 34835, 2857, 55305, 220, 524]","[780, 35920, 1142, 495, 2841, 41071, 9780]"
4,19,"[69, 1321, 53, 324]","Arthur Conan Doyle,Marie Corelli,Mark Twain,Anthony Trollope","[13152, 4653, 4599, 2348, 5140, 1086, 102, 4251, 4285, 119, 66320, 356, 19500, 3179, 423, 3190, 11247, 18449, 60900, 1644, 6921, 23000, 8394, 68771, 5114, 2845, 3831, 619, 244, 1044, 61716, 42332, 91, 2158, 93, 2349, 76, 2344, 2350, 67113, 537, 5148, 61522, 4394, 18640, 2860, 30100, 2874, 3174, 3178, 33500, 24103, 8525, 64152, 25579, 5897, 58558]","[53097, 2345, 59780, 3045, 18000, 38443, 3180, 3189, 3166, 3409, 3823, 2343, 86, 5165, 1661, 74]","[1837, 7381, 5231, 4360, 2347, 5079, 9504]"
4,20,"[53, 1057, 73, 260]","Mark Twain,Fergus Hume,Frances Hodgson Burnett,Oliver Optic","[55311, 8525, 506, 91, 93, 41071, 18579, 55404, 23474, 18264, 24866, 2874, 44950, 113, 24631, 55831, 23351, 56177, 2514, 17226, 74, 55510, 4946, 55305, 3174, 479, 24554, 9487, 24124, 1044, 56241, 3179, 50471, 460, 1086, 484, 25810, 3190, 21901, 137, 65552, 3178, 24769, 19069, 76, 1550, 1837, 60900, 23758, 25725, 2868, 36346, 384, 15920, 5302, 55511, 26653]","[37332, 24775, 3189, 15540, 55783, 119, 459, 15651, 86, 102, 14595, 15651, 34835, 18678, 26063, 4223]","[24252, 146, 3180, 61522, 52978, 55960, 6491]"
4,21,"[28, 365, 324, 69]","Nathaniel Hawthorne,Henry Rider Haggard,Anthony Trollope,Arthur Conan Doyle","[18640, 2857, 244, 9258, 33500, 25579, 711, 2343, 2348, 2769, 2158, 5148, 5745, 6769, 38443, 1711, 2349, 2081, 5746, 30376, 2350, 23000, 423, 4599, 32242, 537, 9247, 7183, 11247, 9257, 1690, 3045, 5231, 5174, 3155, 356, 7372, 1661, 619, 30100, 2344, 8184, 1644, 2181, 2722, 5140, 7119, 25344, 9237, 2166, 3409, 77, 19500, 7381, 64944, 2845, 5228]","[24103, 8394, 2345, 9256, 9504, 58558, 9780, 9251, 5897, 2841, 13152, 1848, 2860, 976, 2182, 59422]","[1368, 7085, 1926, 2347, 18000, 3166, 2721]"
4,22,"[963, 1177, 120, 324]","Margaret Oliphant,Mrs Henry Wood,Jack London,Anthony Trollope","[1164, 58288, 9192, 2152, 24103, 619, 1162, 21971, 1161, 18640, 3045, 53583, 40418, 53744, 910, 52060, 21970, 41286, 38832, 2860, 5897, 310, 30100, 1160, 7381, 58701, 1074, 23000, 54841, 1449, 215, 2158, 36106, 52756, 3322, 58431, 65935, 59759, 58086, 11521, 3166, 58582, 5737, 16798, 39692, 59918, 39693, 63902, 28006, 10052, 58774, 33500, 55155, 57875, 5231, 58558, 2416]","[5140, 34587, 18000, 48197, 2377, 15627, 58046, 1075, 746, 1056, 29890, 42200, 19500, 48199, 66376, 4599]","[1163, 6455, 3409, 28629, 25579, 60018, 39377]"
4,23,"[120, 593, 963, 53]","Jack London,Bret Harte,Margaret Oliphant,Mark Twain","[1044, 3190, 48199, 52756, 2377, 3180, 2280, 3189, 2712, 3178, 1075, 63902, 41286, 1056, 1160, 21970, 2793, 48197, 102, 2867, 2277, 2310, 76, 65935, 66376, 2180, 74, 2635, 1086, 53744, 1163, 2711, 1837, 12419, 10052, 2695, 6455, 1161, 2152, 21971, 215, 86, 2279, 2858, 2723, 53583, 28629, 54841, 1164, 60900, 1449, 119, 55155, 8525, 2416, 36336, 52060]","[60018, 1162, 5737, 28006, 59759, 91, 3179, 910, 11521, 310, 2193, 3174, 2794, 2185, 93, 2286]","[29890, 746, 2178, 59918, 61522, 2874, 1074]"
